"","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition"
"1202",23,"Travel_Rarely",1320,"Research & Development",8,1,"Medical",1,1684,4,"Male",93,2,1,"Laboratory Technician",3,"Single",3989,20586,1,"Y","Yes",11,3,1,80,0,5,2,3,5,4,1,2,"1"
"500",33,"Travel_Rarely",1216,"Sales",8,4,"Marketing",1,677,3,"Male",39,3,2,"Sales Executive",3,"Divorced",7104,20431,0,"Y","No",12,3,4,80,0,6,3,3,5,0,1,2,"0"
"579",38,"Travel_Frequently",240,"Research & Development",2,4,"Life Sciences",1,803,1,"Female",75,4,2,"Manufacturing Director",1,"Single",5980,26085,6,"Y","Yes",12,3,4,80,0,17,2,3,15,7,4,12,"0"
"3601",36.9937964940909,"Travel_Rarely",1140.08601679606,"Research & Development",10.9896608234849,1.99793216469698,"Medical",1,1030.92802902637,1.00206783530302,"Female",61.0454923766665,1.00413567060605,1.99793216469698,"Research Scientist",1.99793216469698,"Married",4773.24274325441,14387.6245120242,4.99379649409093,"Y","No",14.9917286587879,3,1.00413567060605,80,0,14.9855251528788,2,1.00413567060605,1.00620350590907,0.00413567060604692,0.00206783530302346,0.00620350590907037,"1"
"546.1",30,"Travel_Rarely",501,"Sales",27,5,"Marketing",1,747,3,"Male",99,3,2,"Sales Executive",4,"Divorced",5304,25275,7,"Y","No",23,4,4,80,1,10,2,2,8,7,7,7,"0"
"228",29,"Travel_Frequently",1413,"Sales",1,1,"Medical",1,312,2,"Female",42,3,3,"Sales Executive",4,"Married",7918,6599,1,"Y","No",14,3,4,80,1,11,5,3,11,10,4,1,"0"
"3931",33.1658560223877,"Travel_Frequently",1155.70087525621,"Research & Development",11.336575910449,1.7772373482585,"Life Sciences",1,447.656125295907,2.7772373482585,"Male",77.4406614378095,1.7772373482585,1.7772373482585,"Sales Executive",1,"Single",6119.74755159393,6877.47274617851,0.611381325870752,"Y","Yes",22,4,1.61138132587075,80,0,9.61138132587075,3.83414397761226,3,9.2227626517415,3.94309337064624,5.2227626517415,7,"1"
"147",30,"Travel_Rarely",1427,"Research & Development",2,1,"Medical",1,198,2,"Male",35,2,1,"Laboratory Technician",4,"Single",2720,11162,0,"Y","No",13,3,4,80,0,6,3,3,5,3,1,2,"0"
"1295",41,"Travel_Rarely",447,"Research & Development",5,3,"Life Sciences",1,1814,2,"Male",85,4,2,"Healthcare Representative",2,"Single",6870,15530,3,"Y","No",12,3,1,80,0,11,3,1,3,2,1,2,"0"
"749",26,"Non-Travel",265,"Sales",29,2,"Medical",1,1037,2,"Male",79,1,2,"Sales Executive",1,"Single",4969,21813,8,"Y","No",18,3,4,80,0,7,6,3,2,2,2,2,"1"
"1109",35,"Travel_Rarely",992,"Research & Development",1,3,"Medical",1,1564,4,"Male",68,2,1,"Laboratory Technician",1,"Single",2450,21731,1,"Y","No",19,3,2,80,0,3,3,3,3,0,1,2,"0"
"1040",34,"Travel_Rarely",1107,"Human Resources",9,4,"Technical Degree",1,1467,1,"Female",52,3,1,"Human Resources",3,"Married",2742,3072,1,"Y","No",15,3,4,80,0,2,0,3,2,2,2,2,"1"
"2331",27.034514724277,"Travel_Rarely",1374.54410812724,"Research & Development",2.75932393409312,1.06902944855392,"Marketing",1,644.63445866853,3,"Male",83.7919846503064,2.96548527572304,1,"Laboratory Technician",1.06902944855392,"Divorced",3006.03658430744,16228.6844521826,0.172573621384799,"Y","Yes",11.1035441728309,3,2,80,0.96548527572304,5.03451472427696,3.03451472427696,3,4,2.96548527572304,0,2.03451472427696,"1"
"242",34.919952839613,"Travel_Rarely",1218.55649834126,"Research & Development",2.52001179009676,2.52001179009676,"Other",1,366.968229487538,2.43996462970972,"Male",80.5597406178713,2.52001179009676,1,"Research Scientist",1.95997641980648,"Single",2744.17483194172,2795.36905479431,3.3999410495162,"Y","Yes",12.919952839613,3,1.47998820990324,80,0,8.56003537029028,3,3,5.2001179009676,4.16009432077408,4.68010611087084,3.64008253067732,"1"
"4571",32.4793467975687,"Travel_Rarely",991.03522354993,"Sales",9.23471021349542,3.53057957300916,"Life Sciences",1,320.857187296264,2.53057957300916,"Female",73.3157221006695,2,1,"Laboratory Technician",1.46942042699084,"Single",3223.45661304658,11286.3605316631,5.59173871902749,"Y","No",22.2958693595137,4,2.23471021349542,80,0,8.12231829203665,3.53057957300916,2.53057957300916,4.29586935951374,2.76528978650458,0.469420426990837,2.76528978650458,"1"
"1160",39,"Travel_Frequently",711,"Research & Development",4,3,"Medical",1,1633,1,"Female",81,3,2,"Manufacturing Director",3,"Single",5042,3140,0,"Y","No",13,3,4,80,0,10,2,1,9,2,3,8,"0"
"491.2",38,"Travel_Rarely",362,"Research & Development",1,1,"Life Sciences",1,662,3,"Female",43,3,1,"Research Scientist",1,"Single",2619,14561,3,"Y","No",17,3,4,80,0,8,3,2,0,0,0,0,"0"
"571.1",52,"Non-Travel",715,"Research & Development",19,4,"Medical",1,791,4,"Male",41,3,1,"Research Scientist",4,"Married",4258,26589,0,"Y","No",18,3,1,80,1,5,3,3,4,3,1,2,"0"
"446",55,"Travel_Rarely",1117,"Sales",18,5,"Life Sciences",1,597,1,"Female",83,3,4,"Manager",2,"Single",16835,9873,3,"Y","No",23,4,4,80,0,37,2,3,10,9,7,7,"0"
"830",33,"Travel_Rarely",603,"Sales",9,4,"Marketing",1,1157,1,"Female",77,3,2,"Sales Executive",1,"Single",8224,18385,0,"Y","Yes",17,3,1,80,0,6,3,3,5,2,0,3,"1"
"4610",28.2157359132543,"Travel_Rarely",119.875342547894,"Human Resources",23.5685281734914,3.02397065702826,"Human Resources",1,21.7326549012214,3,"Male",50.3116185413674,2.02397065702826,1,"Human Resources",2.95205868594348,"Single",2029.07867956627,13203.5100008594,4.97602934297174,"Y","Yes",14.1917652562261,3.02397065702826,2.04794131405652,80,0,6.02397065702826,3.97602934297174,3,3.97602934297174,2,0,2.97602934297174,"1"
"762",36,"Travel_Rarely",660,"Research & Development",15,3,"Other",1,1052,1,"Male",81,3,2,"Laboratory Technician",3,"Divorced",4834,7858,7,"Y","No",14,3,2,80,1,9,3,2,1,0,0,0,"1"
"202",49,"Non-Travel",1002,"Research & Development",18,4,"Life Sciences",1,275,4,"Male",92,3,2,"Manufacturing Director",4,"Divorced",6804,23793,1,"Y","Yes",15,3,1,80,2,7,0,3,7,7,1,7,"0"
"1406",31,"Non-Travel",697,"Research & Development",10,3,"Medical",1,1979,3,"Female",40,3,3,"Research Director",3,"Married",11031,26862,4,"Y","No",20,4,3,80,1,13,2,4,11,7,4,8,"0"
"303",28,"Travel_Rarely",1476,"Research & Development",16,2,"Medical",1,412,2,"Male",68,4,2,"Healthcare Representative",1,"Single",5661,4824,0,"Y","No",19,3,3,80,0,9,2,3,8,3,0,7,"0"
"864",33,"Travel_Rarely",147,"Human Resources",2,3,"Human Resources",1,1207,2,"Male",99,3,1,"Human Resources",3,"Married",3600,8429,1,"Y","No",13,3,4,80,1,5,2,3,5,4,1,4,"0"
"1054",57,"Travel_Rarely",405,"Research & Development",1,2,"Life Sciences",1,1483,2,"Male",93,4,2,"Research Scientist",3,"Married",4900,2721,0,"Y","No",24,4,1,80,1,13,2,2,12,9,2,8,"0"
"227",37,"Travel_Frequently",319,"Sales",4,4,"Marketing",1,311,1,"Male",41,3,1,"Sales Representative",4,"Divorced",2793,2539,4,"Y","No",17,3,3,80,1,13,2,3,9,8,5,8,"0"
"1147.1",34,"Travel_Frequently",426,"Research & Development",10,4,"Life Sciences",1,1615,3,"Male",42,4,2,"Manufacturing Director",4,"Divorced",4724,17000,1,"Y","No",13,3,1,80,1,9,3,3,9,7,7,2,"0"
"1094",31.6715268625412,"Travel_Rarely",790.741841615876,"Research & Development",11.5883355299011,1,"Medical",1,163.257274207659,2.46569462749176,"Male",84.3970838824753,2.53430537250824,1,"Research Scientist",2.39708388247527,"Single",2694.08836770221,16104.9478025401,1.53430537250824,"Y","No",11.9313892549835,3,3,80,0,6.13722149003297,2.46569462749176,2.53430537250824,4,2.46569462749176,0.534305372508243,2.06861074501649,"1"
"275.2",21,"Travel_Rarely",996,"Research & Development",3,2,"Medical",1,379,4,"Male",100,2,1,"Research Scientist",3,"Single",3230,10531,1,"Y","No",17,3,1,80,0,3,4,4,3,2,1,0,"0"
"812",38,"Travel_Rarely",130,"Sales",2,2,"Marketing",1,1125,4,"Male",32,3,3,"Sales Executive",2,"Single",7351,20619,7,"Y","No",16,3,3,80,0,10,2,3,1,0,0,0,"0"
"211",32,"Travel_Rarely",1045,"Sales",4,4,"Medical",1,291,4,"Male",32,1,3,"Sales Executive",4,"Married",10400,25812,1,"Y","No",11,3,3,80,0,14,2,2,14,8,9,8,"1"
"480",24,"Travel_Frequently",1287,"Research & Development",7,3,"Life Sciences",1,647,1,"Female",55,3,1,"Laboratory Technician",3,"Married",2886,14168,1,"Y","Yes",16,3,4,80,1,6,4,3,6,3,1,2,"1"
"227.1",37,"Travel_Frequently",319,"Sales",4,4,"Marketing",1,311,1,"Male",41,3,1,"Sales Representative",4,"Divorced",2793,2539,4,"Y","No",17,3,3,80,1,13,2,3,9,8,5,8,"0"
"1191.2",32,"Travel_Rarely",977,"Research & Development",2,3,"Medical",1,1671,4,"Male",45,3,2,"Research Scientist",2,"Divorced",5470,25518,0,"Y","No",13,3,3,80,2,10,4,2,9,5,1,6,"0"
"1561",31.9809841525275,"Travel_Rarely",545.150992422597,"Research & Development",6.80760633898899,2.21140950848348,"Other",1,201.808740696171,2,"Male",80.577180983033,2.19239366101101,1,"Laboratory Technician",1,"Married",2620.40153445513,12117.8574789295,1.59619683050551,"Y","No",11,3,3.40380316949449,80,0,7.59619683050551,2.80760633898899,2.59619683050551,5.21140950848348,4.01901584747247,0.596196830505505,4.61521267797798,"1"
"182",34,"Travel_Rarely",629,"Research & Development",27,2,"Medical",1,247,4,"Female",95,3,1,"Research Scientist",2,"Single",2311,5711,2,"Y","No",15,3,4,80,0,9,3,3,3,2,1,2,"0"
"1021",47,"Travel_Rarely",465,"Research & Development",1,3,"Technical Degree",1,1438,1,"Male",74,3,1,"Research Scientist",4,"Married",3420,10205,7,"Y","No",12,3,3,80,1,17,2,2,6,5,1,2,"0"
"197",35,"Travel_Frequently",138,"Research & Development",2,3,"Medical",1,269,2,"Female",37,3,2,"Laboratory Technician",2,"Single",4425,15986,5,"Y","No",11,3,4,80,0,10,5,3,6,2,1,2,"0"
"330",47,"Travel_Rarely",1482,"Research & Development",5,5,"Life Sciences",1,447,4,"Male",42,3,5,"Research Director",3,"Married",18300,16375,4,"Y","No",11,3,2,80,1,21,2,3,3,2,1,1,"0"
"763",26,"Travel_Frequently",342,"Research & Development",2,3,"Life Sciences",1,1053,1,"Male",57,3,1,"Research Scientist",1,"Married",2042,15346,6,"Y","Yes",14,3,2,80,1,6,2,3,3,2,1,2,"1"
"337",29,"Travel_Rarely",318,"Research & Development",8,4,"Other",1,454,2,"Male",77,1,1,"Laboratory Technician",1,"Married",2119,4759,1,"Y","Yes",11,3,4,80,0,7,4,2,7,7,0,7,"1"
"1003.1",35,"Travel_Frequently",200,"Research & Development",18,2,"Life Sciences",1,1412,3,"Male",60,3,3,"Manufacturing Director",4,"Single",9362,19944,2,"Y","No",11,3,3,80,0,10,2,3,2,2,2,2,"0"
"1412",25,"Travel_Rarely",309,"Human Resources",2,3,"Human Resources",1,1987,3,"Female",82,3,1,"Human Resources",2,"Married",2187,19655,4,"Y","No",14,3,3,80,0,6,3,3,2,0,1,2,"0"
"289",26,"Travel_Rarely",1449,"Research & Development",16,4,"Medical",1,394,1,"Male",45,3,1,"Laboratory Technician",2,"Divorced",2373,14180,2,"Y","Yes",13,3,4,80,1,5,2,3,3,2,0,2,"1"
"121",29.3662231077906,"Travel_Rarely",163.872829580447,"Research & Development",21.874764054548,3,"Medical",1,68.0322293129284,2.69639486493543,"Male",51.6698282428551,2.15180256753229,1.30360513506457,"Laboratory Technician",3,"Single",3245.45659160893,14408.2515150658,5.15180256753229,"Y","No",13.5445922974031,3,2,80,0.303605135064572,7.66982824285515,4.15180256753229,3,3.54459229740314,1.69639486493543,0,2.54459229740314,"1"
"5801",32.3148868773133,"Travel_Frequently",1133.02961537149,"Research & Development",15.6457522630226,1.07872171932831,"Life Sciences",1,96.6071492172778,1.96063914033584,"Female",72.0393608596642,1.07872171932831,1,"Laboratory Technician",1,"Single",3850.00041300873,4628.1777263307,1.07872171932831,"Y","Yes",21.6851131226867,3.96063914033584,2,80,0,10,4.92127828067169,2.92127828067169,9.76383484201506,2,5.76383484201506,6.84255656134337,"1"
"6571",33.9565071575344,"Travel_Rarely",692.802269948646,"Research & Development",5.91301431506872,1.06523926369846,"Medical",1,70.8176972772926,2.02174642123282,"Male",82.9782535787672,2.97825357876718,1.02174642123282,"Research Scientist",1.02174642123282,"Single",3111.0723883044,17299.5444904789,2.1087321061641,"Y","Yes",11.0217464212328,3,3,80,0,7.97825357876718,2.02174642123282,2.97825357876718,3.95650715753436,2,1.02174642123282,2.97825357876718,"1"
"944",46,"Travel_Rarely",991,"Human Resources",1,2,"Life Sciences",1,1314,4,"Female",44,3,1,"Human Resources",1,"Single",3423,22957,6,"Y","No",12,3,3,80,0,10,3,4,7,6,5,7,"0"
"5351",33.3116381077562,"Travel_Rarely",618.599330985919,"Sales",6.96370664914139,1.27534475689754,"Technical Degree",1,231.450983021408,1.86232762155123,"Female",78.5944838896394,3,1.13767237844877,"Sales Executive",1.13767237844877,"Single",3346.1710215488,17154.7285209459,2.41301713534631,"Y","No",11,3,2.72465524310246,80,0,7.86232762155123,2.27534475689754,2.72465524310246,4.13767237844877,2.13767237844877,0.862327621551231,2.58698286465369,"1"
"518",34.7595932278782,"Travel_Rarely",678.617581718601,"Research & Development",6.18989830696955,1.12659887131304,"Medical",1,121.264995246194,1.93670056434348,"Male",81.0377174946479,3,1.12659887131304,"Sales Executive",1.18989830696955,"Single",3411.70477284491,17031.3578298073,2.12659887131304,"Y","No",11,3,2.87340112868696,80,0.0632994356565177,9.26598871313035,1.93670056434348,3.06329943565652,4.18989830696955,2.31649717828259,1.18989830696955,3,"1"
"613",28.3660362930968,"Travel_Rarely",221.961795256473,"Sales",18.5094556035474,3,"Life Sciences",1,653.340895936824,2.63396370690316,"Male",50.7320725861937,1.63396370690316,1,"Laboratory Technician",2.63396370690316,"Single",2295.93856654689,13563.039081282,3.53585482761264,"Y","Yes",13.6339637069032,3,2.36603629309684,80,0,4.53585482761264,3.63396370690316,3,3.26792741380632,2,0.732072586193681,2.63396370690316,"1"
"2351",39.7517319731414,"Travel_Frequently",1005.98774808226,"Sales",10.2551959194243,2.68793299328536,"Other",1,237.897217717022,2.96810051007196,"Male",94.7517319731414,2.34396649664268,1.34396649664268,"Sales Executive",2.31206700671464,"Married",2845.35042662732,3508.38765014242,4.62413401342928,"Y","Yes",14.6560335033573,3,2.68793299328536,80,0.687932993285358,6.31206700671464,3.34396649664268,3,0.343966496642679,0.343966496642679,0,0,"1"
"1395",32,"Travel_Rarely",1373,"Research & Development",5,4,"Life Sciences",1,1966,4,"Male",56,2,2,"Manufacturing Director",4,"Single",9679,10138,8,"Y","No",24,4,2,80,0,8,1,3,1,0,0,0,"0"
"379",34,"Non-Travel",1362,"Sales",19,3,"Marketing",1,502,1,"Male",67,4,2,"Sales Executive",4,"Single",5304,4652,8,"Y","Yes",13,3,2,80,0,9,3,2,5,2,0,4,"1"
"678",29.9171533044428,"Travel_Frequently",861.867034127936,"Sales",21.5542578548193,2.38856446370482,"Technical Degree",1,1348.66482936032,2.69428223185241,"Male",53.2543797399849,3.08284669555724,1,"Sales Representative",1,"Single",1955.56984832138,8819.61638407223,1,"Y","No",18.5285888407379,3.30571776814759,3.38856446370482,80,0,3.75145991332829,3.61143553629518,3,3.75145991332829,0.611435536295176,1.83430660888553,2.14002437703311,"1"
"6121",32.183162814239,"Travel_Rarely",841.083550772397,"Human Resources",6.12871758779511,2.68811959796585,"Human Resources",1,1203.39245925448,3.31188040203415,"Male",74.1088904528879,2,1,"Laboratory Technician",3.68811959796585,"Single",2151.93076381693,7444.04537067749,6,"Y","Yes",12.2475216081366,3,2.68811959796585,80,0.688119597965851,6.31188040203415,0.935641206102446,2.31188040203415,2.75247839186341,1.3762391959317,0.688119597965851,1.3762391959317,"1"
"352.1",32,"Travel_Rarely",1062,"Research & Development",2,3,"Medical",1,471,3,"Female",75,3,1,"Laboratory Technician",2,"Married",2370,3956,1,"Y","No",13,3,3,80,1,8,4,3,8,0,0,7,"0"
"517",43.5142019568011,"Travel_Rarely",586.055615433026,"Sales",9,3.24857980431989,"Marketing",1,1101.53087982256,1.49715960863978,"Male",59.4573941295967,2.75142019568011,2.50284039136022,"Sales Executive",3.25426058704033,"Single",8433.24968890427,13748.781761121,4.74573941295967,"Y","No",13.9829576518387,3.24857980431989,1.24857980431989,80,0.751420195680112,23.525563522242,1.74573941295967,3.75142019568011,6.50284039136022,6.00568078272045,3.00568078272045,3,"1"
"774.1",36,"Travel_Rarely",796,"Research & Development",12,5,"Medical",1,1073,4,"Female",51,2,3,"Manufacturing Director",4,"Single",8858,15669,0,"Y","No",11,3,2,80,0,15,2,2,14,8,7,8,"0"
"1015.1",31,"Travel_Rarely",182,"Research & Development",8,5,"Life Sciences",1,1430,1,"Female",93,3,4,"Research Director",2,"Single",16422,8847,3,"Y","No",11,3,3,80,0,9,3,4,3,2,1,0,"0"
"261",32,"Travel_Frequently",1311,"Research & Development",7,3,"Life Sciences",1,359,2,"Male",100,4,1,"Laboratory Technician",2,"Married",2794,26062,1,"Y","No",20,4,3,80,0,5,3,1,5,1,0,3,"0"
"231.2",52,"Travel_Rarely",1323,"Research & Development",2,3,"Life Sciences",1,316,3,"Female",89,2,1,"Laboratory Technician",4,"Single",3212,3300,7,"Y","No",15,3,2,80,0,6,3,2,2,2,2,2,"0"
"2011",33.0857957042754,"Travel_Rarely",603.85885589011,"Research & Development",9.82840859144926,1.02144892606884,"Other",1,571.559622880071,1.06434677820653,"Male",39.1582420077175,1.02144892606884,1,"Laboratory Technician",3.97855107393116,"Single",3379.73031544127,6612.57657756936,6.97855107393116,"Y","Yes",13.0428978521377,3,1.02144892606884,80,2.93565322179347,7.97855107393116,2.02144892606884,3,3.91420429572463,2.93565322179347,0.978551073931158,2.93565322179347,"1"
"1129",36,"Travel_Frequently",1302,"Research & Development",6,4,"Life Sciences",1,1594,1,"Male",80,4,2,"Laboratory Technician",1,"Married",5562,19711,3,"Y","Yes",13,3,4,80,1,9,3,3,3,2,0,2,"0"
"44.1",27,"Travel_Frequently",994,"Sales",8,3,"Life Sciences",1,56,4,"Male",37,3,3,"Sales Executive",3,"Single",8726,2975,1,"Y","No",15,3,4,80,0,9,0,3,9,8,1,7,"0"
"259.1",51,"Travel_Rarely",833,"Research & Development",1,3,"Life Sciences",1,353,3,"Male",96,3,1,"Research Scientist",4,"Married",2723,23231,1,"Y","No",11,3,2,80,0,1,0,2,1,0,0,0,"0"
"1093",45,"Travel_Rarely",950,"Research & Development",28,3,"Technical Degree",1,1546,4,"Male",97,3,1,"Research Scientist",4,"Married",2132,4585,4,"Y","No",20,4,4,80,1,8,3,3,5,4,0,3,"0"
"800",42,"Travel_Rarely",469,"Research & Development",2,2,"Medical",1,1109,4,"Male",35,3,4,"Manager",1,"Married",17665,14399,0,"Y","No",17,3,4,80,1,23,3,3,22,6,13,7,"0"
"4771",48.9914573524147,"Travel_Rarely",1044.29057757603,"Sales",6.6546984561719,2.69914573524147,"Life Sciences",1,1125.55070776027,2,"Female",65.2034170590341,2.69914573524147,2.69914573524147,"Research Scientist",1.84957286762074,"Single",7765.01637171907,18998.8515380123,7.79658294096589,"Y","Yes",19.4512813971378,3.15042713237926,2.84957286762074,80,0,10,2.45128139713779,2.15042713237926,8.30085426475853,6.24786433810368,6.84957286762074,7,"1"
"333",54,"Travel_Frequently",928,"Research & Development",20,4,"Life Sciences",1,450,4,"Female",31,3,2,"Research Scientist",3,"Single",4869,16885,3,"Y","No",12,3,4,80,0,20,4,2,4,3,0,3,"0"
"304",20.8820276982151,"Travel_Rarely",512.537393710343,"Sales",2.25200791377574,2.87399604311213,"Medical",1,865.865237206453,2.93699802155606,"Male",51.1420672670938,2.06300197844394,1,"Research Scientist",2.87399604311213,"Single",2101.70981225464,21740.1402067025,1.06300197844394,"Y","No",12.8739960431121,3,3.93699802155606,80,0,2.37801187066361,2.93699802155606,2.06300197844394,2.12600395688787,2,0.0630019784439355,2.06300197844394,"1"
"4541",37.9098483689595,"Travel_Frequently",1272.2916055033,"Research & Development",9.63554791035131,1.90920744137838,"Marketing",1,598.527028537355,1.54539627931081,"Female",82.0012818551622,1,2.81841488275677,"Research Scientist",1.45460372068919,"Single",10694.8684568724,3686.32705913205,1.45460372068919,"Y","Yes",19.2723776758648,3.54539627931081,1.54539627931081,80,0,17.2736595310271,3.63618883793242,3,16.3644520896487,5.63682976551354,3.72698139655404,8.81841488275677,"1"
"582.1",30,"Travel_Rarely",921,"Research & Development",1,3,"Life Sciences",1,806,4,"Male",38,1,1,"Laboratory Technician",3,"Married",3833,24375,3,"Y","No",21,4,3,80,2,7,2,3,2,2,0,2,"0"
"6810",19.0966650820337,"Travel_Rarely",523.435260015074,"Sales",22.0214811293408,1.02148112934083,"Marketing",1,165.410396428779,3.98925943532959,"Male",50,2.98925943532959,1,"Sales Representative",3,"Single",1678.79141932866,26670.9961463274,1.04296225868165,"Y","Yes",18.9462971766479,3,3.97851887065917,80,0,0.0644433880224824,2.02148112934083,2.01074056467041,0.0429622586816549,0.0214811293408275,0,0.0322216940112412,"1"
